Record_number,Study_midyear,Latitude,Longitude,Biome,Ecosystem_type,MAT,MAP,Rs_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Decade,spring_ratio,summer_ratio,autumn_ratio,winter_ratio
5765.0,2004.0,63.9,23.93,Boreal,Shrubland,2.4,561.0,455.0,,,,,,2000,,,,
5766.0,2005.0,63.9,23.93,Boreal,Shrubland,2.4,561.0,109.0,,,,,,2000,,,,
5767.0,2005.0,63.9,23.93,Boreal,Shrubland,2.4,561.0,186.0,,,,,,2000,,,,
5768.0,2005.0,63.9,23.93,Boreal,Shrubland,2.4,561.0,398.0,,,,,,2000,,,,
5769.0,2005.0,63.9,23.93,Boreal,Shrubland,2.4,561.0,231.0,,,,,,2000,,,,
5770.0,2005.0,63.9,23.93,Boreal,Shrubland,2.4,561.0,291.0,,,,,,2000,,,,
5777.0,2008.5,58.38,12.15,Temperate,Forest,6.2,785.0,1300.0,,,,,,2000,,,,
5778.0,2010.5,35.78,-75.9,Temperate,Forest,8.6,1298.0,1325.0,,,,,,2010,,,,
5779.0,2010.5,35.78,-75.9,Temperate,Forest,8.6,1298.0,621.0,,,,,,2010,,,,
5780.0,2010.5,35.78,-75.9,Temperate,Forest,8.6,1298.0,430.0,,,,,,2010,,,,
5783.0,2008.5,37.78361111,127.1769444,Temperate,Forest,11.3,1518.0,907.0,,,,,,2000,,,,
5784.0,2008.5,37.78361111,127.1769444,Temperate,Forest,11.3,1518.0,706.0,,,,,,2000,,,,
5785.0,2007.0,35.45,138.77,Temperate,Forest,9.7,2025.0,610.0,,,,,,2000,,,,
5786.0,2008.0,39.24,-121.3,Temperate,Grassland,8.6,730.0,1192.0,,,,,,2000,,,,
5787.0,2008.0,39.24,-121.3,Temperate,Grassland,8.6,730.0,1523.0,,,,,,2000,,,,
5788.0,2008.0,38.06,-122.71,Temperate,Grassland,8.6,950.0,1075.0,,,,,,2000,,,,
5789.0,2008.0,38.06,-122.71,Temperate,Grassland,8.6,950.0,1440.0,,,,,,2000,,,,
5790.0,2009.0,39.24,-121.3,Temperate,Grassland,8.6,730.0,1702.0,,,,,,2000,,,,
5791.0,2009.0,39.24,-121.3,Temperate,Grassland,8.6,730.0,1291.0,,,,,,2000,,,,
5792.0,2009.0,38.06,-122.71,Temperate,Grassland,8.6,950.0,1025.0,,,,,,2000,,,,
5793.0,2009.0,38.06,-122.71,Temperate,Grassland,8.6,950.0,1951.0,,,,,,2000,,,,
5794.0,2010.0,39.24,-121.3,Temperate,Grassland,8.6,730.0,1548.0,,,,,,2010,,,,
5795.0,2010.0,39.24,-121.3,Temperate,Grassland,8.6,730.0,1206.0,,,,,,2010,,,,
5796.0,2010.0,38.06,-122.71,Temperate,Grassland,8.6,950.0,2248.0,,,,,,2010,,,,
5797.0,2010.0,38.06,-122.71,Temperate,Grassland,8.6,950.0,1867.0,,,,,,2010,,,,
5799.0,2011.0,45.4,127.67,Temperate,Forest,3.1,629.0,587.8,0.61,,,0.21,2.79,2010,0.0010377679482817285,,,0.0003572643756379721
5800.0,2005.0,45.34583333,127.5780556,Temperate,Forest,8.6,900.0,561.6,,,,,,2000,,,,
5801.0,2005.0,45.34583333,127.5780556,Temperate,Forest,8.6,900.0,561.6,,,,,,2000,,,,
5802.0,2006.0,45.34583333,127.5780556,Temperate,Forest,8.6,900.0,538.8,,,,,,2000,,,,
5803.0,2006.0,45.34583333,127.5780556,Temperate,Forest,8.6,900.0,535.2,,,,,,2000,,,,
5804.0,2007.0,45.34583333,127.5780556,Temperate,Forest,8.6,900.0,537.6,,,,,,2000,,,,
5805.0,2007.0,45.34583333,127.5780556,Temperate,Forest,8.6,900.0,537.6,,,,,,2000,,,,
5806.0,2004.5,39.15,-78.1,Temperate,Shrubland,11.8,940.0,1068.0,,,,,,2000,,,,
5807.0,2005.5,39.15,-78.1,Temperate,Shrubland,11.8,940.0,1117.0,,,,,,2000,,,,
5808.0,2004.5,39.15,-78.1,Temperate,Shrubland,11.8,940.0,1120.0,,,,,,2000,,,,
5809.0,2005.5,39.15,-78.1,Temperate,Shrubland,11.8,940.0,1073.0,,,,,,2000,,,,
5810.0,2004.5,39.15,-78.1,Temperate,Forest,11.8,940.0,1083.0,,,,,,2000,,,,
5811.0,2004.5,39.15,-78.1,Temperate,Forest,11.8,940.0,1092.0,,,,,,2000,,,,
5812.0,2011.5,26.8,109.6,Subtropical,Forest,16.5,1200.0,511.0,,,,,,2010,,,,
5813.0,2011.5,26.8,109.6,Subtropical,Forest,16.5,1200.0,679.0,,,,,,2010,,,,
5814.0,2011.5,26.8,109.6,Subtropical,Forest,16.5,1200.0,395.0,,,,,,2010,,,,
5815.0,2011.5,26.8,109.6,Subtropical,Forest,16.5,1200.0,407.0,,,,,,2010,,,,
5816.0,2011.5,26.8,109.6,Subtropical,Forest,16.5,1200.0,338.0,,,,,,2010,,,,
5817.0,2008.0,42.5,117.35,Temperate,Grassland,-1.4,450.1,450.4,,,,,,2000,,,,
5818.0,2008.0,42.5,117.35,Temperate,Shrubland,-1.4,450.1,479.5,,,,,,2000,,,,
5819.0,2008.0,42.5,117.35,Temperate,Forest,-1.4,450.1,464.8,,,,,,2000,,,,
5820.0,2008.0,42.5,117.35,Temperate,Forest,-1.4,450.1,513.7,,,,,,2000,,,,
5821.0,2008.0,42.5,117.35,Temperate,Forest,-1.4,450.1,548.9,,,,,,2000,,,,
5822.0,2010.5,18.67,99.78,Tropical,Forest,25.3,1382.6,326.8,,,,,,2010,,,,
5823.0,2010.5,18.67,99.78,Tropical,Forest,25.3,1382.6,313.2,,,,,,2010,,,,
5824.0,2008.5,55.48694444,11.64583333,Temperate,Forest,8.5,564.0,752.0,,,,,,2000,,,,
5825.0,2008.5,56.13,-4.3,Temperate,Forest,8.6,900.0,439.0,,,,,,2000,,,,
5826.0,2008.5,56.13,-4.3,Temperate,Forest,8.6,900.0,333.0,,,,,,2000,,,,
5827.0,2008.5,56.13,-4.3,Temperate,Forest,8.6,900.0,704.0,,,,,,2000,,,,
5828.0,2008.5,56.13,-4.3,Temperate,Forest,8.6,900.0,502.0,,,,,,2000,,,,
5829.0,2009.5,56.13,-4.3,Temperate,Forest,8.6,900.0,466.0,,,,,,2000,,,,
5830.0,2009.5,56.13,-4.3,Temperate,Forest,8.6,900.0,338.0,,,,,,2000,,,,
5831.0,2009.5,56.13,-4.3,Temperate,Forest,8.6,900.0,687.0,,,,,,2000,,,,
5832.0,2009.5,56.13,-4.3,Temperate,Forest,8.6,900.0,494.0,,,,,,2000,,,,
5833.0,2003.0,23.2,112.51,Subtropical,Forest,20.5,1700.0,694.0,,,,,,2000,,,,
5834.0,2004.0,23.2,112.51,Subtropical,Forest,20.5,1700.0,682.0,,,,,,2000,,,,
5835.0,2005.0,23.2,112.51,Subtropical,Forest,20.5,1700.0,680.0,,,,,,2000,,,,
5836.0,2006.0,23.2,112.51,Subtropical,Forest,20.5,1700.0,740.0,,,,,,2000,,,,
5837.0,2007.0,23.2,112.51,Subtropical,Forest,20.5,1700.0,732.0,,,,,,2000,,,,
5838.0,2008.0,23.2,112.51,Subtropical,Forest,20.5,1700.0,821.0,,,,,,2000,,,,
5839.0,2009.0,23.2,112.51,Subtropical,Forest,20.5,1700.0,728.0,,,,,,2000,,,,
5840.0,2008.0,36.27,110.73,Temperate,Forest,10.0,579.5,213.0,,,,,,2000,,,,
5841.0,2008.0,36.27,110.73,Temperate,Forest,10.0,579.5,229.0,,,,,,2000,,,,
5842.0,2008.0,36.27,110.73,Temperate,Forest,10.0,579.5,320.0,,,,,,2000,,,,
5843.0,2008.0,36.27,110.73,Temperate,Forest,10.0,579.5,177.0,,,,,,2000,,,,
5844.0,2008.0,36.27,110.73,Temperate,Forest,10.0,579.5,395.0,,,,,,2000,,,,
5845.0,2011.5,-13.3,-72.05,Tropical,Grassland,6.8,760.0,335.0,,,,,,2010,,,,
5846.0,2011.5,-13.3,-71.97,Tropical,Grassland,11.8,1560.0,370.0,,,,,,2010,,,,
5847.0,2011.5,-13.3,-72.05,Tropical,Forest,6.8,760.0,952.0,,,,,,2010,,,,
5848.0,2011.5,-13.3,-71.97,Tropical,Forest,11.8,1560.0,1063.0,,,,,,2010,,,,
5849.0,2013.5,34.78,135.83,Temperate,Forest,15.5,1449.0,794.0,,,,,,2010,,,,
5850.0,2010.5,-4.409,39.523,Tropical,Forest,25.0,1940.0,971.0,,,,,,2010,,,,
5851.0,2010.5,-4.409,39.523,Tropical,Forest,25.0,1940.0,690.0,,,,,,2010,,,,
5852.0,2007.0,58.38,12.15,Boreal,Forest,2.0,561.0,464.0,,,,,,2000,,,,
5853.0,2008.0,58.38,12.15,Boreal,Forest,2.0,561.0,480.0,,,,,,2000,,,,
5854.0,2009.0,58.38,12.15,Boreal,Forest,2.0,561.0,374.0,,,,,,2000,,,,
5855.0,2010.0,58.38,12.15,Boreal,Forest,2.0,561.0,417.0,,,,,,2010,,,,
5856.0,2007.0,58.38,12.15,Boreal,Forest,2.0,561.0,385.0,,,,,,2000,,,,
5857.0,2008.0,58.38,12.15,Boreal,Forest,2.0,561.0,401.0,,,,,,2000,,,,
5858.0,2009.0,58.38,12.15,Boreal,Forest,2.0,561.0,327.0,,,,,,2000,,,,
5859.0,2010.0,58.38,12.15,Boreal,Forest,2.0,561.0,395.0,,,,,,2010,,,,
5860.0,2007.0,58.38,12.15,Boreal,Forest,2.0,561.0,376.0,,,,,,2000,,,,
5861.0,2008.0,58.38,12.15,Boreal,Forest,2.0,561.0,368.0,,,,,,2000,,,,
5862.0,2009.0,58.38,12.15,Boreal,Forest,2.0,561.0,322.0,,,,,,2000,,,,
5863.0,2010.0,58.38,12.15,Boreal,Forest,2.0,561.0,412.0,,,,,,2010,,,,
5864.0,2010.0,37.46444444,127.0878667,Temperate,Forest,13.5,1473.0,1252.0,,,,,,2010,,,,
5865.0,2010.0,37.46444444,127.0878667,Temperate,Forest,13.5,1473.0,1226.0,,,,,,2010,,,,
5866.0,2010.0,37.46444444,127.0878667,Temperate,Forest,13.5,1473.0,864.0,,,,,,2010,,,,
5867.0,2010.0,37.46444444,127.0878667,Temperate,Forest,13.5,1473.0,645.0,,,,,,2010,,,,
5877.0,2010.5,28.11,113.03,Subtropical,Forest,17.2,1422.0,1336.0,,,,,,2010,,,,
5878.0,2010.5,28.11,113.03,Subtropical,Forest,17.2,1422.0,621.0,,,,,,2010,,,,
5879.0,2010.5,28.11,113.03,Subtropical,Forest,17.2,1422.0,746.0,,,,,,2010,,,,
5880.0,2010.5,28.11,113.03,Subtropical,Forest,17.2,1422.0,904.0,,,,,,2010,,,,
5881.0,2010.5,28.11,113.03,Subtropical,Forest,17.2,1422.0,579.0,,,,,,2010,,,,
5882.0,2010.0,-43.03,171.75,Temperate,Grassland,8.6,900.0,363.0,,,,,,2010,,,,
5883.0,2010.0,-43.03,171.75,Temperate,Grassland,8.6,900.0,512.0,,,,,,2010,,,,
5884.0,2010.0,-43.03,171.75,Temperate,Grassland,8.6,900.0,407.0,,,,,,2010,,,,
5885.0,2010.0,-43.03,171.75,Temperate,Grassland,8.6,900.0,555.0,,,,,,2010,,,,
5888.0,2004.5,-2.34,114.04,Tropical,Forest,26.2,2540.0,382.0,,,,,,2000,,,,
5889.0,2005.5,-2.34,114.04,Tropical,Forest,26.2,2540.0,362.0,,,,,,2000,,,,
5890.0,2013.0,36.85944444,128.2147222,Temperate,Forest,10.2,1387.8,731.0,,,,,,2010,,,,
5891.0,2006.0,42.66093611,-80.55951944,Temperate,Forest,8.0,1036.0,584.0,,,,,,2000,,,,
5892.0,2006.0,42.77441944,-80.458775,Temperate,Forest,8.0,1036.0,523.0,,,,,,2000,,,,
5893.0,2006.0,42.70681111,-80.34831389,Temperate,Forest,8.0,1036.0,540.0,,,,,,2000,,,,
5894.0,2006.0,42.70977778,-80.3574,Temperate,Forest,8.0,1036.0,542.0,,,,,,2000,,,,
5895.0,2010.5,-1.72,-51.45,Tropical,Forest,25.8,2311.0,1599.0,,,,,,2010,,,,
5896.0,2010.5,-1.72,-51.45,Tropical,Forest,25.8,2311.0,1534.0,,,,,,2010,,,,
5897.0,2010.0,-2.32,113.9,Tropical,Forest,25.0,1940.0,576.0,,,,,,2010,,,,
5898.0,2010.0,-2.35,114.03,Tropical,Forest,25.0,1940.0,1970.0,,,,,,2010,,,,
5899.0,2010.0,-2.32,114.02,Tropical,Forest,25.0,1940.0,699.0,,,,,,2010,,,,
5900.0,2010.0,-2.28,-2.28,Tropical,Agriculture,25.0,1940.0,2703.0,,,,,,2010,,,,
5901.0,2010.0,-2.28,-2.28,Tropical,Agriculture,25.0,1940.0,2393.0,,,,,,2010,,,,
5902.0,2010.0,-2.28,-2.28,Tropical,Agriculture,25.0,1940.0,3060.0,,,,,,2010,,,,
5903.0,2010.5,-13.07649722,-52.38579167,Tropical,Forest,25.0,1770.0,1447.0,,,,,,2010,,,,
5904.0,2010.5,-13.07649722,-52.38579167,Tropical,Forest,25.0,1770.0,1073.0,,,,,,2010,,,,
5905.0,2010.5,-1.72,-51.45,Tropical,Forest,25.0,1940.0,1429.0,,,,,,2010,,,,
5906.0,2010.5,-1.72,-51.45,Tropical,Forest,25.0,1940.0,1675.0,,,,,,2010,,,,
5907.0,2010.5,-16.0158,-62.7301,Tropical,Forest,25.0,1940.0,1191.0,,,,,,2010,,,,
5908.0,2010.5,-16.0158,-62.7301,Tropical,Forest,25.0,1940.0,1287.0,,,,,,2010,,,,
5909.0,2010.5,-3.95,-73.43,Tropical,Forest,25.0,1940.0,1812.0,,,,,,2010,,,,
5910.0,2010.5,-3.95,-73.43,Tropical,Forest,25.0,1940.0,1818.0,,,,,,2010,,,,
5911.0,2008.5,-12.83028889,-69.27,Tropical,Forest,25.0,1940.0,1211.0,,,,,,2000,,,,
5912.0,2008.5,-12.83028889,-69.27,Tropical,Forest,25.0,1940.0,1097.0,,,,,,2000,,,,
5913.0,2009.5,-13.049,-71.537,Tropical,Forest,18.8,5302.0,1342.0,,,,,,2000,,,,
5914.0,2010.5,-13.047,-71.542,Tropical,Forest,17.4,5302.0,1047.0,,,,,,2010,,,,
5915.0,2014.0,37.44,127.9,Temperate,Forest,12.8,1571.6,582.0,,,,,,2010,,,,
5916.0,2013.0,41.77,115.68,Temperate,Grassland,1.0,400.0,1670.0,,,,0.785,10.487,2010,,,,0.00047005988023952097
5917.0,2013.0,41.77,115.68,Temperate,Grassland,1.0,400.0,1570.0,,,,0.693,10.002,2010,,,,0.0004414012738853503
5918.0,2013.0,41.77,115.68,Temperate,Grassland,1.0,400.0,2480.0,,,,1.363,15.731,2010,,,,0.0005495967741935484
5919.0,2013.0,41.77,115.68,Temperate,Grassland,1.0,400.0,1870.0,,,,0.993,12.497,2010,,,,0.0005310160427807487
5924.0,2013.0,34.7,92.9,Boreal,Grassland,-5.3,269.7,246.0,,,,0.11,,2010,,,,0.00044715447154471545
5925.0,2013.0,34.7,92.9,Boreal,Grassland,-5.3,269.7,371.0,,,,0.23,,2010,,,,0.0006199460916442048
5926.0,2010.0,44.05,-71.29,Temperate,Forest,8.6,900.0,790.0,,,,,,2010,,,,
5927.0,2010.0,43.93,-71.73,Temperate,Forest,8.6,900.0,790.0,,,,,,2010,,,,
5928.0,2010.0,44.03,-72.06,Temperate,Forest,8.6,900.0,670.0,,,,,,2010,,,,
5929.0,2010.0,44.05,-71.29,Temperate,Forest,8.6,900.0,864.0,,,,,,2010,,,,
5930.0,2010.0,43.93,-71.73,Temperate,Forest,8.6,900.0,812.0,,,,,,2010,,,,
5931.0,2010.0,44.03,-72.06,Temperate,Forest,8.6,900.0,708.0,,,,,,2010,,,,
5932.0,2011.5,29.67,113.83,Subtropical,Forest,16.9,1430.0,897.0,,,,,,2010,,,,
5939.0,2010.0,35.0,136.0,Temperate,Forest,13.4,1578.0,797.0,,,,,,2010,,,,
5940.0,2012.5,21.92,101.27,Tropical,Forest,21.7,1487.0,693.0,,,,,,2010,,,,
5941.0,2012.5,21.92,101.27,Tropical,Forest,21.7,1487.0,855.0,,,,,,2010,,,,
5942.0,2008.0,31.58,102.58,Temperate,Forest,8.6,900.0,266.0,,,,1.08,3.07,2000,,,,0.00406015037593985
5943.0,2008.0,31.58,102.58,Temperate,Forest,8.6,900.0,292.0,,,,1.16,3.41,2000,,,,0.003972602739726027
5944.0,2004.0,45.75166667,-61.94611111,Temperate,Forest,5.5,1290.0,374.0,,,,,,2000,,,,
5945.0,2004.0,45.75166667,-61.94611111,Temperate,Forest,5.5,1290.0,404.0,,,,,,2000,,,,
5946.0,2004.0,45.65611111,-61.84222222,Temperate,Forest,5.5,1290.0,293.0,,,,,,2000,,,,
5947.0,2004.0,45.65611111,-61.84222222,Temperate,Forest,5.5,1290.0,343.0,,,,,,2000,,,,
5948.0,2010.0,44.83,82.72,Temperate,Agriculture,7.7,102.0,1314.0,,,,0.641,5.872,2010,,,,0.0004878234398782344
5949.0,2010.0,44.83,82.72,Temperate,Agriculture,7.7,102.0,1015.0,,,,0.73,4.612,2010,,,,0.0007192118226600986
5950.0,2010.0,44.83,82.72,Temperate,Shrubland,7.7,102.0,385.0,,,,0.651,1.338,2010,,,,0.001690909090909091
5951.0,2010.0,44.83,82.72,Temperate,Shrubland,7.7,102.0,1362.0,,,,0.235,7.09,2010,,,,0.0001725403817914831
5952.0,2010.0,44.83,82.72,Temperate,Desert,7.7,102.0,290.0,,,,0.552,1.136,2010,,,,0.0019034482758620692
5953.0,2010.0,44.83,82.72,Temperate,Desert,7.7,102.0,57.0,,,,0.063,0.27,2010,,,,0.0011052631578947368
5954.0,2010.0,44.83,82.72,Temperate,Desert,7.7,102.0,156.0,,,,0.212,0.658,2010,,,,0.001358974358974359
5955.0,2008.0,31.53,121.96,Temperate,Wetland,8.6,900.0,1056.0,,,,,,2000,,,,
5956.0,2008.0,31.53,121.96,Temperate,Wetland,8.6,900.0,351.0,,,,,,2000,,,,
5957.0,2010.0,30.73,103.45,Subtropical,Forest,15.2,1243.0,1083.47,,,,,,2010,,,,
5958.0,2010.0,30.73,103.45,Subtropical,Forest,15.2,1243.0,1363.3,,,,,,2010,,,,
5959.0,2012.0,23.17,112.525,Tropical,Forest,21.7,1700.0,783.0,,,,,,2010,,,,
5960.0,2012.0,23.17,112.525,Tropical,Forest,22.2,1680.0,1044.0,,,,,,2010,,,,
5961.0,2012.0,23.17,113.35,Tropical,Forest,21.8,1760.0,1192.0,,,,,,2010,,,,
5962.0,2012.0,23.17,112.525,Tropical,Forest,21.7,1700.0,874.0,,,,,,2010,,,,
5963.0,2012.0,23.17,112.525,Tropical,Forest,22.2,1680.0,1237.0,,,,,,2010,,,,
5964.0,2012.0,23.17,113.35,Tropical,Forest,21.8,1760.0,1595.0,,,,,,2010,,,,
5965.0,2012.0,23.17,112.525,Tropical,Forest,21.7,1700.0,842.0,,,,,,2010,,,,
5966.0,2012.0,23.17,112.525,Tropical,Forest,22.2,1680.0,1311.0,,,,,,2010,,,,
5967.0,2012.0,23.17,113.35,Tropical,Forest,21.8,1760.0,1687.0,,,,,,2010,,,,
5968.0,2012.0,23.17,112.525,Tropical,Forest,21.7,1700.0,915.0,,,,,,2010,,,,
5969.0,2012.0,23.17,112.525,Tropical,Forest,22.2,1680.0,1237.0,,,,,,2010,,,,
5970.0,2012.0,23.17,113.35,Tropical,Forest,21.8,1760.0,1522.0,,,,,,2010,,,,
5971.0,2012.0,23.17,113.35,Tropical,Forest,21.8,1760.0,783.0,,,,,,2010,,,,
5972.0,2012.0,23.17,113.35,Tropical,Forest,21.8,1760.0,1044.0,,,,,,2010,,,,
5973.0,2012.0,23.17,113.35,Tropical,Forest,21.8,1760.0,1192.0,,,,,,2010,,,,
5974.0,2012.0,23.17,112.525,Tropical,Forest,22.2,1680.0,874.0,,,,,,2010,,,,
5975.0,2012.0,23.17,112.525,Tropical,Forest,22.2,1680.0,1237.0,,,,,,2010,,,,
5976.0,2012.0,23.17,112.525,Tropical,Forest,22.2,1680.0,1595.0,,,,,,2010,,,,
5977.0,2012.0,23.17,112.525,Tropical,Forest,21.7,1700.0,842.0,,,,,,2010,,,,
5978.0,2012.0,23.17,112.525,Tropical,Forest,21.7,1700.0,1311.0,,,,,,2010,,,,
5979.0,2012.0,23.17,112.525,Tropical,Forest,21.7,1700.0,1687.0,,,,,,2010,,,,
5980.0,1993.5,39.95166667,115.4275,Tropical,Forest,4.8,611.9,309.0,,,,,,1990,,,,
5981.0,1993.5,39.95722222,115.4247222,Tropical,Forest,4.8,611.9,390.0,,,,,,1990,,,,
5982.0,1993.5,39.95944444,115.5277778,Tropical,Forest,4.8,611.9,237.0,,,,,,1990,,,,
5983.0,2014.0,39.95166667,115.4275,Tropical,Forest,4.8,611.9,574.0,,,,,,2010,,,,
5984.0,2014.0,39.95722222,115.4247222,Tropical,Forest,4.8,611.9,455.0,,,,,,2010,,,,
5985.0,2014.0,39.95944444,115.5277778,Tropical,Forest,4.8,611.9,414.0,,,,,,2010,,,,
5986.0,2013.5,24.38,117.9,Subtropical,Forest,21.0,1371.0,164.0,0.59,0.45,0.44,0.25,,2010,0.003597560975609756,0.0027439024390243905,0.002682926829268293,0.001524390243902439
5987.0,2013.5,24.38,117.9,Subtropical,Forest,21.0,1371.0,286.0,0.8,0.89,0.76,0.56,,2010,0.002797202797202797,0.0031118881118881118,0.0026573426573426573,0.001958041958041958
5988.0,2013.5,24.38,117.9,Subtropical,Forest,21.0,1371.0,123.0,0.31,0.45,0.3,0.23,,2010,0.0025203252032520323,0.003658536585365854,0.0024390243902439024,0.0018699186991869919
5989.0,2013.5,24.38,117.9,Subtropical,Forest,21.0,1371.0,179.0,0.38,0.6,0.39,0.53,,2010,0.002122905027932961,0.0033519553072625698,0.0021787709497206706,0.0029608938547486035
5990.0,2008.0,31.78,102.7,Temperate,Forest,7.27,687.3,1004.0,,,,,,2000,,,,
5991.0,2008.0,31.78,102.7,Temperate,Forest,7.27,687.3,792.0,,,,,,2000,,,,
5992.0,2008.0,31.78,102.7,Temperate,Forest,7.27,687.3,952.0,,,,,,2000,,,,
5993.0,2008.0,31.78,102.7,Temperate,Forest,7.27,687.3,1070.0,,,,,,2000,,,,
5994.0,2008.5,13.58702778,99.50108333,Tropical,Forest,25.0,1253.0,3200.0,,,,,,2000,,,,
5995.0,2009.5,13.58702778,99.50108333,Tropical,Forest,25.0,1253.0,3890.0,,,,,,2000,,,,
5996.0,2010.5,13.58702778,99.50108333,Tropical,Forest,25.0,1253.0,3520.0,,,,,,2010,,,,
5997.0,2011.5,13.58702778,99.50108333,Tropical,Forest,25.0,1253.0,4140.0,,,,,,2010,,,,
5998.0,2011.5,30.23,120.15,Subtropical,Agriculture,17.0,1533.0,540.0,,,,,,2010,,,,
5999.0,2011.5,30.23,120.15,Subtropical,Agriculture,17.0,1533.0,440.0,,,,,,2010,,,,
6000.0,2011.5,30.23,120.15,Subtropical,Agriculture,17.0,1533.0,430.0,,,,,,2010,,,,
6001.0,2011.5,30.23,120.15,Subtropical,Agriculture,17.0,1533.0,430.0,,,,,,2010,,,,
6002.0,2011.5,30.23,120.15,Subtropical,Agriculture,17.0,1533.0,520.0,,,,,,2010,,,,
6003.0,2013.0,35.87638889,-86.43277778,Temperate,Forest,8.6,900.0,1022.0,,,,,,2010,,,,
6004.0,2010.5,58.05,27.02,Temperate,Forest,8.6,900.0,618.0,,,,,,2010,,,,
6005.0,2010.5,58.62,27.03,Temperate,Forest,8.6,900.0,972.0,,,,,,2010,,,,
6006.0,2010.5,57.13,26.93,Temperate,Forest,8.6,900.0,817.0,,,,,,2010,,,,
6007.0,2009.5,31.525,121.958,Subtropical,Wetland,18.0,1591.0,444.0,,,,,,2000,,,,
6008.0,2009.5,31.525,121.958,Subtropical,Wetland,18.0,1591.0,340.0,,,,,,2000,,,,
6009.0,2009.5,31.525,121.958,Subtropical,Wetland,18.0,1591.0,382.0,,,,,,2000,,,,
6010.0,2009.5,31.525,121.958,Subtropical,Wetland,18.0,1591.0,268.0,,,,,,2000,,,,
6011.0,2013.0,36.33,138.55,Temperate,Forest,8.2,1241.7,740.0,,,,,,2010,,,,
6012.0,2013.0,36.33,138.55,Temperate,Forest,8.2,1241.7,540.0,,,,,,2010,,,,
6013.0,2013.0,36.33,138.55,Temperate,Forest,8.2,1241.7,560.0,,,,,,2010,,,,
6014.0,2005.5,36.13,137.42,Temperate,Forest,6.5,2056.0,1045.9,,,,,,2000,,,,
6015.0,2006.5,36.13,137.42,Temperate,Forest,6.5,2056.0,1180.5,,,,,,2000,,,,
6016.0,2007.5,36.13,137.42,Temperate,Forest,6.5,2056.0,1124.6,,,,,,2000,,,,
6017.0,2008.5,36.13,137.42,Temperate,Forest,6.5,2056.0,1213.4,,,,,,2000,,,,
6018.0,2005.5,39.77,-86.18,Temperate,Forest,11.3,1095.0,750.0,,,,,,2000,,,,
6019.0,2005.5,39.77,-86.18,Temperate,Forest,11.3,1095.0,780.0,,,,,,2000,,,,
6020.0,2007.0,39.65,-86.23,Temperate,Forest,11.3,1095.0,980.0,,,,,,2000,,,,
6021.0,2007.0,39.28,-86.73,Temperate,Forest,11.3,1095.0,610.0,,,,,,2000,,,,
6022.0,2007.0,39.65,-86.23,Temperate,Forest,11.3,1095.0,1300.0,,,,,,2000,,,,
6023.0,2007.0,39.28,-86.73,Temperate,Forest,11.3,1095.0,970.0,,,,,,2000,,,,
6024.0,2010.5,-37.5,144.1,Mediterranean,Forest,12.1,876.0,942.0,,,,,,2010,,,,
6025.0,2010.5,-37.5,144.1,Mediterranean,Forest,12.1,876.0,1060.0,,,,,,2010,,,,
6026.0,2010.5,-37.5,144.1,Mediterranean,Forest,12.1,876.0,1022.0,,,,,,2010,,,,
6027.0,2005.5,47.1,-88.87,Temperate,Forest,5.0,860.0,715.0,,,,,,2000,,,,
6028.0,2005.5,47.1,-88.87,Temperate,Forest,5.0,860.0,700.0,,,,,,2000,,,,
6029.0,2006.5,47.1,-88.87,Temperate,Forest,5.0,860.0,870.0,,,,,,2000,,,,
6030.0,2006.5,47.1,-88.87,Temperate,Forest,5.0,860.0,750.0,,,,,,2000,,,,
6031.0,2010.5,32.2,118.72,Subtropical,Forest,15.6,1100.0,932.7,,,,,3.2,2010,,,,
6032.0,2010.5,32.2,118.72,Subtropical,Forest,15.6,1100.0,863.0,,,,,3.0,2010,,,,
6033.0,2010.5,32.2,118.72,Subtropical,Forest,15.6,1100.0,875.7,,,,,3.0,2010,,,,
6034.0,2010.5,32.2,118.72,Subtropical,Forest,15.6,1100.0,998.7,,,,,3.4,2010,,,,
6035.0,2011.5,32.2,118.72,Subtropical,Forest,15.6,1100.0,782.0,,,,,2.6,2010,,,,
6036.0,2011.5,32.2,118.72,Subtropical,Forest,15.6,1100.0,784.1,,,,,2.6,2010,,,,
6037.0,2011.5,32.2,118.72,Subtropical,Forest,15.6,1100.0,785.7,,,,,2.6,2010,,,,
6038.0,2011.5,32.2,118.72,Subtropical,Forest,15.6,1100.0,757.6,,,,,2.5,2010,,,,
6039.0,2012.5,32.2,118.72,Subtropical,Forest,15.6,1100.0,919.9,,,,,3.3,2010,,,,
6040.0,2012.5,32.2,118.72,Subtropical,Forest,15.6,1100.0,1111.1,,,,,3.9,2010,,,,
6041.0,2012.5,32.2,118.72,Subtropical,Forest,15.6,1100.0,935.4,,,,,3.3,2010,,,,
6042.0,2012.5,32.2,118.72,Subtropical,Forest,15.6,1100.0,1019.2,,,,,3.7,2010,,,,
6043.0,2012.5,-18.18,31.08,Subtropical,Forest,18.6,750.0,6328.0,,,,,,2010,,,,
6044.0,2012.5,-18.18,31.08,Subtropical,Grassland,18.6,750.0,2141.0,,,,,,2010,,,,
